-15
-10
-5
93
-15
-7
-5
74
-14
0
-5
28
-15
-6
-5
25
-15
-10
-5
23
-15
-6
-5
27
-15
-13
-5
18
-15
-2
-5
21
-15
-4
-5
67
-15
-9
-5
76
-14
7
-5
79
-14
1
-5
7
-15
-4
-5
20
-14
2
-5
15
-14
2
-5
84
-15
-3
-5
16
-15
-4
-5
58
-14
4
-5
65
-14
1
-5
13
-15
-1
-5
73
-14
0
-5
52
-14
2
-6
-3
-14
3
-5
54
-14
3
-6
-2
-14
5
-6
-22
-14
9
-6
-27
-14
16
-5
25
-14
14
-5
18
-14
18
-6
-4
-14
19
-6
-47
-14
25
-6
-64
-14
23
-6
-70
-14
30
-6
-86
-14
33
-6
-30
-14
35
-6
-65
-14
36
-6
-111
-14
44
-6
-121
-14
43
-6
-75
-14
52
-6
109
-14
61
-6
97
-14
66
-6
79
-14
71
-6
-122
-14
67
-6
63
-14
75
-6
101
-14
82
-6
23
-14
93
-6
9
-14
93
-7
-5
-14
104
-6
35
-14
108
-7
-42
-14
116
-6
15
-14
118
-6
11
-14
122
-7
-94
-14
127
-7
-100
-14
-125
-7
-37
-14
-120
-7
-76
-14
-114
-7
102
-14
-111
-7
86
-14
-110
-7
-91
-14
-106
-7
56
-14
-95
-7
37
-14
-95
-7
14
-14
-91
-8
-2
-14
-90
-8
-16
-14
-80
-8
-39
-14
-68
-8
-54
-14
-58
-8
-67
-14
-31
-8
-100
-13
53
-8
-117
-9
86
-8
122
-9
115
-8
108
-9
123
-8
82
-9
-122
-8
63
-9
-113
-8
43
-9
-101
-8
21
-9
-88
-8
1
-9
-80
-9
-18
-9
-58
-9
-47
-9
-52
-9
-63
-9
-46
-9
-81
-9
-36
-9
-94
-9
-24
-9
-124
-9
-16
-9
112
-8
0
-9
101
-8
6
-9
76
-8
18
-9
58
-8
30
-9
35
-8
43
-9
15
-8
58
-10
-10
-8
68
-10
-29
-8
79
-10
-52
-8
94
-10
-76
-8
113
-10
-96
-8
-111
-10
-106
-8
-80
-10
120
-8
-23
-10
113
-7
25
-10
86
-7
88
-10
70
-7
124
-10
47
-7
-78
-10
32
-7
-24
-10
21
-6
31
-11
-7
-6
79
-11
-15
-6
-120
-11
-39
-6
-76
-11
-55
-6
-32
-10
19
-5
68
-11
-71
-5
-121
-10
17
-5
-80
-11
-86
-5
-39
-11
-93
-4
7
-11
-95
-4
59
-11
-95
-4
102
-11
-98
-4
-105
-11
-96
-4
-67
-11
-100
-3
5
-11
-101
-3
50
-11
-99
-3
86
-11
-104
-3
125
-11
-104
-3
-83
-11
-106
-3
-39
-11
-101
-2
4
-11
-96
-2
48
-11
-100
-2
94
-11
-101
-2
-119
-11
-100
-2
-90
-11
-4
-2
-32
-11
-3
-2
-1
-11
-10
-1
35
-11
-2
-1
77
-11
-4
-1
116
-11
-9
-1
-99
-11
-5
-1
-51
-10
0
0
1
-11
-4
0
42
-10
1
0
81
-10
6
0
126
-10
3
0
-87
-10
2
0
-58
-11
-2
0
-17
-10
5
1
30
-11
-5
1
102
-11
-2
1
-111
-11
-4
1
-59
-10
3
1
-25
-11
-3
2
21
-11
-1
2
54
-10
0
2
90
-11
-2
2
-116
-10
10
2
-80
-10
7
2
-36
-10
0
3
15
-10
7
3
51
-10
3
3
89
-10
0
3
-108
-10
6
3
-38
-10
5
3
-1
-10
5
4
48
-10
9
4
96
-10
12
4
-102
-10
8
4
-53
-10
7
4
-10
-10
20
5
28
-10
11
5
70
-10
20
5
117
-10
12
5
-85
-10
14
5
-45
-10
21
6
10
-10
25
6
57
-10
24
6
110
-10
24
6
-102
-10
26
6
-43
-10
36
6
-7
-10
29
7
50
-10
28
7
97
-10
33
7
-93
-10
41
7
-37
-10
35
8
18
-10
46
8
66
-10
51
8
115
-10
46
8
-80
-10
59
8
-21
-10
60
9
35
-10
71
9
117
-10
82
9
-84
-10
84
10
6
-10
112
10
72
-10
-114
10
-126
-10
-101
10
-70
-10
-87
10
-11
-9
35
11
87
-9
58
11
-106
-9
84
11
-39
-9
88
12
25
-9
125
12
92
-9
126
12
-95
-9
-88
12
-16
-9
-59
13
91
-9
-51
13
98
-9
-33
13
104
-9
-14
13
110
-8
22
13
117
-8
31
13
-126
-8
86
13
-125
-8
102
13
-117
-8
103
13
-110
-8
-119
13
-105
-8
-69
12
97
-8
-84
9
11
-8
-58
9
9
-8
-18
9
21
-8
-18
9
11
-8
-11
8
-21
-7
20
8
-55
-8
-13
8
-71
-8
-18
8
-69
-8
-15
8
-66
-8
-9
8
-60
-7
30
8
-57
-7
40
8
-46
-7
41
8
-39
-7
104
8
-27
-7
112
8
-20
-7
122
8
-8
-7
-88
8
-3
-7
-104
8
-3
-7
-87
8
-1
-7
-99
9
14
-7
-80
9
20
-7
-52
9
19
-7
-24
9
30
-7
-22
9
33
-7
-17
9
46
-6
22
9
48
-6
9
9
53
-6
13
9
58
-6
39
9
64
-6
42
9
71
-6
62
9
73
-6
82
9
80
-6
86
9
95
-6
106
9
95
-6
120
9
102
-6
-120
9
97
-6
-127
9
107
-6
-89
9
108
-6
-90
9
115
-6
-62
9
123
-6
-70
9
121
-6
-49
9
-124
-6
-34
9
-122
-5
3
9
-125
-5
0
9
-123
-6
-24
9
-118
-6
-15
9
-119
-5
2
9
-118
-6
-9
9
-126
-6
-25
9
-123
-6
-3
9
-116
-6
-26
9
-124
-6
-18
9
-124
-6
-15
9
-121
-6
-24
9
-124
-5
0
9
-121
-6
-13
9
-121
-6
-28
9
-119
-6
-15
9
-128
-6
-18
9
-119
-6
-13
9
-124
-6
-2
9
-119
-6
-24
9
-120
-6
-20
9
-120
-6
-28
9
-122
-6
-19
9
-120
-6
-22
9
125
-6
-1
9
-120
-6
-23
9
-122
-6
-12
9
-121
-6
-25
9
-120
-6
-18
9
-122
-6
-11
9
-123
-6
-10
9
-123
-6
-22
9
-119
-6
-29
9
-121
-6
-4
9
-117
-6
-17
9
-121
-6
-7
9
-120
-6
-18
9
-124
-5
13
9
-120
-6
-26
9
-123
-6
-25
9
-122
-6
-21
9
-128
-6
-7
9
-112
-6
-19
